"Aruba"	"ABW"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4.03225806451617"	"1.07396640826832"	"3.64304545817704"	"3.12186849610725"	"3.99162804604576"	"5.83668775158166"	"5.5555555555558"	"3.87337536996479"	"5.21555996035713"	"6.3110797127044"	"3.36139107320896"	"3.22528797213981"	"2.99994809778413"	"1.8694885361554"	"2.28037198258752"	"4.04402131190515"	"2.88360430316258"	"3.31577499115529"	"3.65737658137544"	"2.52993805918791"	"3.39562524612462"	"3.60871145889232"	"5.39120264004318"	"8.95773218758906"	"-2.13637157324915"	"2.07773902027786"	"4.374595794515"	"0.571755528109421"	"-2.37226328015075"	""
"Andorra"	"AND"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Afghanistan"	"AFG"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.6862687216715"	"7.25489556090275"	"8.48288926754483"	"30.5549406065732"	"-8.28307839459528"	"0.892536936481875"	"10.201660141582"	"7.2182577605757"	"7.64760762303784"	""
"Angola"	"AGO"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"83.6083333333327"	"299.060500158854"	"1379.41427352858"	"948.811188811187"	"2671.79207227631"	"4145.1076473846"	"219.176721172974"	"107.284821528298"	"248.195902412868"	"324.996871601321"	"152.561022469299"	"108.897436089429"	"98.2237177041649"	"43.5419472520537"	"22.963744439455"	"13.3032533614052"	"12.2486755229588"	"12.4737134078335"	"13.7314511365109"	"14.4705411972156"	"13.467015350446"	"10.2934943262179"	"8.7760909329091"	""
"Albania"	"ALB"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"226.005421253526"	"85.0047512387157"	"22.5650526933696"	"7.79321853789216"	"12.7254778087103"	"33.1802743753956"	"20.6428588670596"	"0.389437653561615"	"0.0500181363468357"	"3.10758827031434"	"7.77052583431551"	"0.484002611818497"	"2.28001916938101"	"2.36658195679796"	"2.37072831904281"	"2.93268248162319"	"3.35924241776586"	"2.28050222182017"	"3.5522673879091"	"3.45034715268"	"2.03159593996544"	"1.93761754903915"	""
"Arab World"	"ARB"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.26666666600006"	"15.5282817502668"	"9.66969548151246"	"10.3174158877413"	"11.9892833221051"	"9.71603274954343"	""	"9.6260566461318"	"10.7585034160145"	"8.33125575581154"	"5.49366551432092"	"8.11639795517101"	"7.25436179981635"	"6.79885844748842"	"4.22241666240752"	"5.9115449637349"	"7.74088603961336"	"8.45146240803882"	"9.00000000000003"	"9.35975158953137"	"9.37034415971458"	"5.11259890444313"	"6.54379068524172"	"4.68130623916412"	"3.60116103260956"	"3.41731948975798"	"2.66937369053694"	"1.85379035325276"	"1.77220437351033"	"1.83299389002032"	"2.71259247474352"	"3.63228004956626"	"3.47108408964077"	"3.876850650419"	"4.965976545533"	"11.2706652380848"	"2.92089711805366"	"3.96996011162696"	"4.753163888857"	"4.76795034560587"	"3.16040956767251"	""
"United Arab Emirates"	"ARE"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.2504202448139"	"1.55980098148538"	"0.878936755572795"	"0.876836632777"	"0.66406730761652"	"1.10069140427238"	""
"Argentina"	"ARG"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Armenia"	"ARM"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3373.47413912149"	"175.951325534584"	"18.6811856400358"	"13.9607641217913"	"8.67248632385144"	"0.64824576047036"	"-0.790883768934663"	"3.1459046468503"	"1.06004929341648"	"4.72155336605343"	"6.96126135875789"	"0.642343268242641"	"2.89235662458991"	"4.40736089644518"	"8.94995335353401"	"3.40676682683801"	"8.18157554355632"	"7.65123363797599"	"2.55547090012958"	"5.79378791735212"	""
"American Samoa"	"ASM"	"Inflation consumer prices (annual %)"	"FP.CPI.TOTL.ZG"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
