"Cuba"	"CUB"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Curacao"	"CUW"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Cayman Islands"	"CYM"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Cyprus"	"CYP"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-614353041.3"	"-974613952.3"	"-1032465697"	"1311920630"	"-3128161544"	"-114390836.6"	"-85714313.7"	"-1544229196"	"-217766312.1"	""
"Czech Republic"	"CZE"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-11628780518"	"-4042698064"	"-8963737281"	"-2257630027"	"-1951524219"	"-4918389086"	"-2592542448"	"-6180684036"	"-1703967575"	""
"Germany"	"DEU"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"29126709052"	"60497713147"	"89824274898"	"67063870826"	"42985826498"	"60640584997"	"19979166696"	"65402927665"	"29675182866"	""
"Djibouti"	"DJI"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-22203341.19"	"-108287709.4"	"-195351140.3"	"-227654582.2"	"-96859684.56"	"-36501032.52"	"-79000230.7"	"-109998255.7"	"-286004467.7"	""
"Dominica"	"DMA"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-19235559.26"	"-25907525.93"	"-40486774.81"	"-56548262.96"	"-42420685.56"	"-24341705.19"	"-14192972.59"	"-23152398.15"	"-17915757.41"	""
"Denmark"	"DNK"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3372185289"	"5726180176"	"8185821306"	"12133094650"	"1942771757"	"11500336082"	"-760896205.7"	"5210202439"	"9239960134"	""
"Dominican Republic"	"DOM"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-1122700000"	"-1084600000"	"-1667400000"	"-2870000000"	"-2165400000"	"-2023727859"	"-2276700000"	"-3142400000"	"-1990300000"	""
"Algeria"	"DZA"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-1101000000"	"-1762000000"	"-1539745128"	"-2320754664"	"-2532507565"	"-2080808789"	"-2037312385"	"-1541844615"	"-1961034642"	""
"East Asia & Pacific (developing only)"	"EAP"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"East Asia & Pacific (all income levels)"	"EAS"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Europe & Central Asia (developing only)"	"ECA"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Europe & Central Asia (all income levels)"	"ECS"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Ecuador"	"ECU"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-493413835.5"	"-271428852.5"	"-193872526.9"	"-1057561020"	"-307690890.1"	"-162957320.4"	"-643589358.7"	"-584582300.9"	"-725051206.3"	""
"Egypt Arab Rep."	"EGY"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-5283600000"	"-9894400000"	"-10913300000"	"-7574400000"	"-6140400000"	"-5210100000"	"1108200000"	"-2586600000"	""	""
"Euro area"	"EMU"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Eritrea"	"ERI"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Spain"	"ESP"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"17349440696"	"72311499268"	"72862746153"	"-3926329889"	"2378551232"	"-3280994808"	"13163660056"	"-29974053463"	"-12957435729"	""
"Estonia"	"EST"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-2253768927"	"-675619881.8"	"-977361941.1"	"-618602267.5"	"-335670841.8"	"-1463800108"	"-1810309988"	"-298158399"	"-599538203.1"	""
"Ethiopia"	"ETH"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"-265111675.5"	"-545257102.2"	"-222000573"	"-108537544"	"-221459581.4"	"-288271568.3"	"-626509560.4"	"-278562822.2"	""	""
"European Union"	"EUU"	"Foreign direct investment net (BoP current US$)"	"BN.KLT.DINV.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
