"Belize"	"BLZ"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"308048780.4"	"408927959.7"	"416264480"	"479973484.8"	"383955784.5"	"475729501.2"	"603581171.1"	"627854152.7"	"608586138.9"	""
"Bermuda"	"BMU"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"25450000"	"25315598.7"	"23523951.86"	"28668980.41"	"14684082.32"	"12630185.5"	"11139986.93"	"12686934.28"	""
"Bolivia"	"BOL"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2622226566"	"3661955401"	"4262826734"	"6271446254"	"4709830000"	"6129300487"	"8174835185"	"11132827855"	"11544426526"	""
"Brazil"	"BRA"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"118029000000"	"137808000000"	"160649000000"	"197942000000"	"152995000000"	"201915000000"	"256040000000"	"242580000000"	"242179000000"	""
"Barbados"	"BRB"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"361480290"	"510075016"	"525464919"	"489419743.5"	"380205856.5"	"430637314.2"	""	""	""	""
"Brunei Darussalam"	"BRN"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6240958255"	"7626932018"	"7691599164"	"10697696963"	"7171881681"	""	""	"12881838501"	""	""
"Bhutan"	"BTN"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"312020438.1"	"576549816.2"	"598869932.4"	"517952252.8"	"521649960.6"	"663687111.9"	"626875426.3"	"544473557.7"	""
"Botswana"	"BWA"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4443887546"	"4520745964"	"5163035551"	"4798271781"	"3335511919"	"4629687423"	"6446930575"	"6019181951"	"7603250026"	""
"Central African Republic"	"CAF"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Canada"	"CAN"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370465000000"	"398504000000"	"430472000000"	"460256000000"	"322670000000"	"392338000000"	"461507000000"	"462883000000"	"465498000000"	""
"Central Europe and the Baltics"	"CEB"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"327450054763"	"400022340705"	"514613805341"	"620915566659"	"484249265402"	"565291273915"	"683883315469"	"662910274663"	"708303472740"	""
"Switzerland"	"CHE"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"156024000000"	"174242000000"	"209424000000"	"254446000000"	"219355000000"	"277432000000"	"345596000000"	"332131000000"	"378514000000"	""
"Channel Islands"	"CHI"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Chile"	"CHL"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"41266117619"	"58678306187"	"67971011581"	"66258432057"	"55462671481"	"71108528875"	"81437843854"	"77965379233"	"76684312428"	""
"China"	"CHN"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"681308000000"	"859607000000"	"1107850000000"	"1327580000000"	"1116150000000"	"1476230000000"	"1805900000000"	"1972120000000"	"2147530000000"	""
"Cote d'Ivoire"	"CIV"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7588994813"	"8362018940"	"8548026199"	"10251437608"	"11167959586"	"11410214346"	""	""	""	""
"Cameroon"	"CMR"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3265224684"	"3848644224"	"4956047626"	"5841619694"	"4064249720"	"4313262895"	"5652912808"	"5757114154"	"6079795425"	""
"Congo Rep."	"COG"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4745310279"	"6065710446"	"5808038656"	""	""	""	""	""	""	""
"Colombia"	"COL"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"21708371927"	"25165469607"	"30555912438"	"38475794274"	"33977347462"	"40762001134"	"58262400117"	"61604098892"	"60363709057"	""
"Comoros"	"COM"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14385695.6"	"13313179.32"	"16494354.02"	"9813943.042"	"18874587.24"	"22575899.8"	"25793565.31"	"19507187.03"	""	""
"Cabo Verde"	"CPV"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"77139149.06"	"85824822.72"	"69677530.02"	"102879317.4"	"80468257.26"	"122743262.6"	"196522048.3"	"173121534.8"	"184170108.3"	""
"Costa Rica"	"CRI"	"Goods exports (BoP current US$)"	"BX.GSR.MRCH.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3088762417"	"3415833238"	"3860368701"	"4370863804"	"3982666985"	"4457116355"	"4944262350"	"5327094748"	"5125150208"	""
