"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Guinea-Bissau","GNB","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","21000","228000","1005000","1419000","892000","1779000","3713000","982000","3377000","4838000","2353000","4274000","5357000","4459000","5256000","6083000","33000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Equatorial Guinea","GNQ","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15000","273000","332000","248000","347000","147000","188000","182000","207000","269000","233000","19000","21000","72000","2949000","1847000","2062000","2775000","9284000","2802000","3255000","8508000","5736000","6290000","6824000","7452000","27369000","",
"Greenland","GRL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9486000","34520000","50980000","67262000","69985000","80195000","161045000","161591000","168297000","174830000","190280000","197774000","197861000","195000000","201000000","250845000","303284000","373284000","386863000","400709000","413943000","413943000","0","0","0","0","0","0","0","",
"Guam","GUM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","538000","326000","1035000","1631000","367000","1347000","2243000","2576000","2892000","4889000","5833000","12145000","22436000","36783000","47471000","33952000","35226000","17216000","22880000","22831000","12181000","13963000","14181000","19298000","19588000","20979000","21541000","13454000","8130000","19858000","22093000","26826000","28803000","9428000","10080000","10500000","10259000","10847000","11169000","11477000","11861000","",
"High income","HIC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","385000","212000","1548000","1691000","7275000","25100000","36174000","47304000","71525000","95738000","110620000","55360000","37973000","25353000","55792000","28437000","31286000","24266000","24465000","28875000","32474000","26014000","7977000","11614000","11338000","8572000","1720000","972000","1401000","1636000","1973000","1936000","2746000","3377000","",
"Heavily indebted poor countries (HIPC)","HPC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","710000","4285000","6552000","9573000","7051000","8120000","11086000","8500000","10187000","11424000","12211000","15361000","15693000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Hungary","HUN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Indonesia","IDN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","41000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","299000","0","0","0","0","0","0","0","0","0","0","0","3500000000","4627000000","5627000000","6401000000","7400000000","7400000000","0","0","0","0","0","0","0","0","",
"Isle of Man","IMN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Not classified","INX","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","66583000","177100000","285077000","371882000","419293000","441112000","446452000","447478000","448681000","449370000","450119000","3704000","3580000","4941000","4473000","898000","875000","878000","853000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Iraq","IRQ","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","400000","517000","0","0","0","0","0","0","0","56000","4374000","800000","2971000","3466000","8948000","14787000","28515000","37448000","39495000","43379000","36495000","14592000","14704000","14402000","6696000","6753000","6924000","28158000","46854000","62580000","77628000","87762000","39745000","56873000","77354000","77158000","47955000","47671000","48467000","32828000","",
"Jordan","JOR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9252000","33690000","76727000","171289000","93190000","18326000","3969000","4087000","720000","550000","291000","290000","43000","0","80000","140000","58000","0","0","0","0","0","725000","0","232000","",
"Japan","JPN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","20827000","25148000","0","0","0","48803000","108397000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Kenya","KEN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","12000","5000","0","0","0","0","0","0","0","0","0","0","0","130000","294000","1593000","10940000","27090000","46043000","81639000","126594000","182663000","62954000","8626000","2723000","9832000","33123000","27852000","28643000","13764000","8405000","1541000","1820000","17683000","27034000","39560000","49697000","62491000","72543000","84512000","91337000","",
"Kyrgyz Republic","KGZ","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","234000","852000","48000","0","0","0","0","0","0","0","0","0","0","0","",
"Cambodia","KHM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","227000","271000","281000","233000","211000","221000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Kiribati","KIR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",
"Kuwait","KWT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","1189000","1479000","1980000","3414000","5771000","16221000","27945000","65841000","44308000","129284000","367861000","1093603000","2668074000","1922663000","2256215000","6459670000","6281464000","13317450000","21686539000","23944739000","18179517000","14900135000","9716940000","6744352000","1633808000","1056746000","1910605000","581611000","534598000","542505000","5568876000","12179981000","16526923000","7652788000","6728529000","8721303000","9259157000","9992482000","4665480000","5316767000","5531911000","",
"Lao PDR","LAO","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","165000","325000","543000","741000","807000","734000","708000","636000","611000","784000","922000","1114000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Lebanon","LBN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","461000","2325000","4139000","5719000","7065000","8474000","13162000","17466000","22935000","30379000","17740000","15834000","17662000","10300000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Liberia","LBR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1340000","3257000","9903000","7205000","22341000","38828000","160537000","207513000","232638000","268487000","308157000","347893000","386227000","413250000","444530000","475240000","530961000","583168000","654227000","681593000","803947000","856707000","941241000","1040603000","1123037000","1180973000","1237337000","1305232000","1308547000","0","0","0","0","",
"Libya","LBY","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88000","88000","0","0","4000","761000","1487000","3977000","1692000","0","",
"Latin America & Caribbean (all income levels)","LCN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","8720000","11429000","18005000","41573000","60436000","109596000","139623000","188733000","60765000","66354000","186513000","158241000","232073000","365186000","539024000","658670000","751654000","808568000","924555000","994251000","1061690000","1290877000","1176414000","1163951000","1218156000","1234638000","1338489000","1178253000","1327242000","1208400000","1206125000","1345181000","1439749000","1505546000","1609029000","1778565000","1756663000","517396000","459683000","447280000","486463000","",
"Liechtenstein","LIE","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","48000","17000","12000","0","34000","0","0","0","0","0","0","0","0","0","0","0","3798000","6664000","10670000","15272000","19174000","25248000","32304000","35164000","101357000","91548000","106807000","120858000","97818000","81907000","89609000","0","0","0","0","0","0","12000","7000","49000","0","",
"Lower middle income","LMC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","23000","274000","18133000","19659000","31769000","9844000","15758000","37354000","60390000","101604000","55535000","91028000","219372000","284259000","442386000","747038000","1058545000","1919737000","2389106000","3237030000","4441539000","3975055000","3667645000","4026720000","4272736000","3908490000","3852413000","2167816000","2421719000","5866464000","7077964000","7929285000","8967885000","10187937000","10853527000","3430606000","3399171000","2789607000","3101037000","3090708000","4293996000","826573000","2560212000","",
"Low & middle income","LMY","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","23000","274000","27229000","31946000","50417000","52863000","80332000","159647000","213793000","305774000","149090000","336557000","907181000","1703579000","3503694000","3084583000","3779326000","8639236000","9166637000","17102537000","27031379000","29683062000","24144016000","22374787000","16129739000","13681284000","7923967000","5688809000","7240229000","9183081000","10375046000","11176815000","17036808000","25377032000","29132350000","12892130000","12383728000","14066152000","14896435000","14460086000","9908434000","7056928000","9121849000","",
"Lesotho","LSO","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","329000","201000","497000","487000","280000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Lithuania","LTU","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","12927000","22098000","29957000","20560000","78694000","0","20000","1000","1000","0","36635000","0","86000","3367000","167000","424000","0","1045000","1444000","543000","649000","358000","358000","305000","0","0","0","0","0","0","0","0","",
"Monaco","MCO","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1026000","143000","8863000","8935000","30154000","35273000","23413000","29356000","14926000","20618000","22086000","37646000","36897000","41532000","52008000","",
"Madagascar","MDG","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3725000","3079000","6896000","8441000","4787000","6068000","26750000","22289000","19693000","14417000","10176000","12470000","13073000","13909000","16469000","18340000","19532000","15285000","13917000","13831000","13705000","12806000","12848000","12901000","159000","138000","154000","172000","163000","169000","156000","151000","117000","",
"Maldives","MDV","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146000","26000","0","843000","130000","889000","87000","782000","",
"Middle East & North Africa (all income levels)","MEA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","95000","0","0","61591000","7905000","7905000","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Marshall Islands","MHL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","23000","274000","18509000","20517000","32412000","11290000","19896000","50051000","74170000","117041000","88325000","270203000","720668000","1545338000","3271621000","2719397000","3240302000","7980566000","8414983000","16293969000","26106824000","28688811000","23082326000","21083910000","14953325000","12517333000","6705811000","4454171000","5901740000","8004828000","9047804000","9968415000","15830683000","24031851000","27692601000","11386584000","10774699000","12287587000","13139772000","13942690000","9448751000","6609648000","8635386000","",
"Macedonia, FYR","MKD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88851000","108337000","116947000","164190000","2775000","1557000","1867000","2328000","3300000","4710000","7347000","7574000","8496000","14627000","27570000","29112000","29842000","64069000","80144000","109441000","",
"Mali","MLI","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","371000","418000","446000","174000","146000","164000","175000","191000","205000","164000","153000","314000","1601000","4286000","6697000","8683000","118000","0","4000","557000","0","151000","149000","161000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13000","27000","",
"Malta","MLT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9359000","20457000","17150000","31859000","44878000","53801000","54837000","67994000","66883000","61185000","57864000","54920000","50347000","47917000","48409000","57911000","64694000","67758000","63828000","69201000","79263000","67575000","69221000","73096000","70163000","61281000","",
"Middle East & North Africa (developing only)","MNA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","32000","4495000","421000","21212000","788000","336000","31000","41000","1000","59000","81346000","207354000","331498000","421023000","545683000","712355000","694985000","723678000","990089000","1244395000","855101000","310784000","282563000","309460000","326788000","309278000","158054000","117028000","115595000","99781000","89021000","4891000","7067000","8701000","746000","1361000","1605000","470000","1515000","961000","209000","260000","",
"Montenegro","MNE","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","",
"Mongolia","MNG","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1620000","413000","399000","461000","461000","329000","250000","171000","132000","0","0","0","0","0","0","0","0","0","0","0","0","",
"Northern Mariana Islands","MNP","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","164000","53564000","97915000","98836000","109649000","148052000","131130000","65089000","17111000","2851000","4383000","4544000","2008000","1836000","2140000","2093000","9049000","8874000","1353000","4187000","4881000","5250000","5348000","7686000","6806000","7833000","9043000","571000","2540000","",
"Mauritania","MRT","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","1000","36000","813000","3531000","415000","1028000","1214000","1279000","1206000","3912000","3290000","1862000","3194000","3687000","3851000","6927000","11304000","13487000","1572000","1741000","2736000","0","0","0","14000","0","0","143000","0","0","0","1015000","0","0","0","0","0","0","",
"Mauritius","MUS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1110000","2149000","105000","108000","945000","423000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8841000","",
"Malawi","MWI","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1094000","0","79000","0","0","104000","48000","1111000","1329000","1842000","2355000","239000","256000","289000","484000","733000","1196000","1310000","2043000","2162000","2325000","666000","668000","671000","0","0","0","0","0","0","0","0","0","",
"Malaysia","MYS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"North America","NAC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","137000","523000","0","0","65000","2000","394000","208000","15000","0","72000","27000","117000","43000","9177000","15507000","32000","106000","218000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Nigeria","NGA","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","1448000","1067000","808000","677000","560000","67000","0","0","0","2709000","14819000","9462000","54653000","66467000","28197000","398462000","474011000","156895000","575399000","301979000","176152000","410102000","458733000","506399000","498981000","473744000","549765000","574758000","343000","343000","343000","747000","1659000","0","0","0","0","0","0","0","0","",
"Nicaragua","NIC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","11000","863000","1694000","11191000","45060000","7638000","2712000","2637000","39500000","6020000","11170000","129915000","312325000","486103000","546620000","625786000","652567000","684371000","680031000","700664000","17489000","6335000","11636000","14944000","12465000","12760000","14344000","12641000","13657000","14297000","14297000","16098000","334000","0","0","0","0","0","",
"Netherlands","NLD","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: nonOECD","NOC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204000","0","0","0","0","0","0","42000","168000","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"New Zealand","NZL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: OECD","OEC","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11000","20000","4000","4000","0","0","0","0","0","70233000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Panama","PAN","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","773000","74000","0","657000","678000","52000","1410000","12816000","243367000","485264000","712739000","938416000","1069987000","1336975000","1319106000","1382729000","48139000","50068000","22175000","960000","960000","846000","0","0","0","0","0","0","0","0","0","0","0","",
"Peru","PER","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","13000","26000","39000","73867000","326569000","634507000","1071308000","1577161000","1922450000","2106235000","2326315000","1811624000","1290515000","3815243000","4216803000","4373034000","61022000","13726000","14875000","3901000","3695000","7493000","11041000","8839000","9279000","3656000","1245000","1245000","1245000","1245000","1245000","0","0","",
"Philippines","PHL","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7000","14655000","54003000","64157000","2595000","4140000","45119000","2364000","47760000","90263000","249000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Palau","PLW","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Interest arrears, private creditors (current US$)","DT.IXA.PRVT.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
