"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Equatorial Guinea","GNQ","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","524000","835000","1648000","2232000","3376000","3608000","4554000","6858000","7644000","6383000","6392000","6603000","6589000","7113000","982000","1586000","2537000","4541000","4728000","4902000","6208000","13280000","4298000","5836000","11964000","11215000","13302000","14577000","15826000","39213000","",
"Greenland","GRL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10903000","40791000","60291000","85415000","100598000","124369000","211207000","191428000","198269000","192936000","210995000","220104000","220173000","212823000","215681000","266461000","317022000","373970000","387547000","400709000","413943000","413943000","0","0","0","0","0","0","0","",
"Guam","GUM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","538000","326000","1035000","1631000","1203000","3469000","5656000","7436000","7976000","12989000","21561000","33820000","49689000","75923000","97334000","97841000","110022000","100473000","62676000","48531000","50774000","36072000","62328000","133421000","67650000","86310000","80316000","72940000","67438000","77382000","83138000","90794000","100175000","82004000","86147000","93097000","95786000","96986000","103318000","107009000","110876000","",
"High income","HIC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","9000","964000","212000","1548000","3710000","10693000","29865000","43873000","63695000","108883000","139727000","173087000","90662000","76799000","55415000","97371000","67854000","62686000","60435000","62390000","63911000","47898000","35196000","10392000","45643000","61384000","52870000","11836000","4814000","5235000","2810000","9949000","11142000","6193000","6089000","",
"Heavily indebted poor countries (HIPC)","HPC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","990000","0","0","0","0","0","150000","1059000","4809000","8725000","11483000","10205000","11618000","16626000","15925000","23866000","14119000","21610000","31301000","35851000","1048000","1118000","1187000","894000","959000","1046000","3635000","7524000","21285000","27890000","14659000","18041000","0","0","0","72000","0","0","",
"Hungary","HUN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Indonesia","IDN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","7820000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","299000","0","0","0","0","0","0","0","0","0","0","0","3500000000","4632024000","5632024000","6406024000","7402747000","7400000000","0","0","0","0","0","0","0","0","",
"Isle of Man","IMN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Not classified","INX","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","27000","67691000","179203000","288018000","375559000","423620000","446023000","451863000","453283000","454795000","455736000","450550000","4112000","3580000","4941000","6389000","898000","875000","878000","853000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Iraq","IRQ","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","418000","554000","0","0","0","0","0","0","1553000","5271000","36475000","27441000","20588000","40882000","37326000","60272000","121548000","122671000","123573000","130424000","129423000","102026000","97054000","93190000","68278000","69019000","114406000","144393000","133915000","144950000","166799000","188047000","174345000","201990000","228901000","214343000","213483000","203325000","201906000","182875000","",
"Jordan","JOR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","1793000","728000","1436000","2094000","3504000","4368000","4507000","5248000","5349000","5298000","6135000","6067000","6107000","528000","572000","1044000","15181000","37718000","106847000","214016000","137350000","61076000","53961000","67112000","81957000","82257000","80955000","91857000","102435000","35990000","35892000","398000","262000","234000","922000","204000","266000","285000","1049000","1285000","729000","",
"Japan","JPN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","21494000","105347000","161719000","0","0","48803000","108397000","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Kenya","KEN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","12000","5000","0","0","10000","0","0","0","2382000","4251000","5574000","6412000","7030000","10895000","17301000","28298000","40331000","64551000","94761000","140960000","188739000","241648000","81111000","31396000","9955000","27561000","58191000","68783000","46725000","33583000","47361000","19820000","3225000","21186000","33745000","57249000","66333000","72554000","80350000","99607000","92729000","",
"Kyrgyz Republic","KGZ","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","124000","12831000","10775000","483000","20000","0","10630000","9833000","3481000","1442000","1488000","2990000","3060000","5098000","7058000","5767000","1925000","11527000","3303000","3844000","",
"Cambodia","KHM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","120000","140000","160000","180000","200000","220000","220000","526000","92048000","102543000","110039000","108768000","99317000","105335000","89900000","93629000","99000000","105803000","108618000","131499000","144591000","191930000","206990000","228057000","243355000","173061000","163831000","196895000","207616000","214742000","220820000","209279000","",
"Kiribati","KIR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","",
"Kuwait","KWT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","2399000","1777000","2254000","4817000","7248000","19193000","37114000","79523000","60286000","171455000","461547000","1329405000","3224432000","2668147000","3470516000","8270592000","8682183000","16496581000","25571465000","26896888000","20864382000","18731277000","13447195000","10325185000","3667503000","2866835000","3205757000","1887261000","1692509000","1282181000","6408395000","13267363000","17699974000","8854706000","8260959000","10318829000","10887025000","11667377000","6350198000","7017988000","7235411000","",
"Lao PDR","LAO","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","30000","56000","249000","359000","613000","1036000","1420000","1435000","1497000","1446000","1459000","2026000","2624000","3470000","178000","2000","161000","158000","147000","0","0","0","89000","84000","169000","242000","301000","0","0","0","0","0","0","0","0","0","0","0","0","",
"Lebanon","LBN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","461000","2325000","4139000","5868000","8109000","11399000","20460000","29062000","39336000","42436000","21993000","19871000","19717000","10494000","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Liberia","LBR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","77000","88000","196000","47000","54000","126000","353000","297000","2187000","5772000","14252000","13310000","31683000","62201000","229846000","354651000","400303000","454465000","558716000","690363000","714797000","762767000","834525000","933785000","998094000","1049538000","1160740000","1198180000","1412551000","1650991000","1832455000","2077776000","2240757000","2421849000","2620681000","2359362000","1405484000","91604000","442000","12195000","12009000","",
"Libya","LBY","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","53000","830000","8000","5000","4000","11000","0","0","0","0","0","0","0","0","88000","89000","0","0","322000","890000","2582000","5304000","3936000","1583000","",
"Latin America & Caribbean (all income levels)","LCN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","1646000","0","92662000","170621000","243221000","358794000","502025000","811469000","1227214000","1307694000","1616697000","1838730000","2287329000","2555996000","2912208000","4337456000","1049789000","1442973000","1996574000","2125146000","2735044000","3828195000","4689424000","5821727000","6708005000","7474950000","7490991000","7115347000","7854159000","7207994000","7699972000","7814605000","5635953000","6438177000","6887580000","7004609000","7408432000","7449729900","6499926200","5525304700","5390761800","5140042500","4519180200","",
"Liechtenstein","LIE","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","48000","17000","12000","0","34000","0","0","0","0","0","0","0","0","0","0","0","3798000","6664000","10670000","15272000","19174000","25248000","32304000","35164000","115887000","109099000","124116000","138753000","111707000","93922000","99245000","0","0","0","0","0","0","29000","38000","94000","0","",
"Lower middle income","LMC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","23000","274000","43782000","35232000","46388000","25794000","120096000","137061000","203791000","479381000","525630000","750711000","1164174000","1647854000","2332005000","3414227000","5070882000","6803754000","8721417000","12237565000","12962612000","11870380000","13635435000","16280555000","18413538000","19707380000","19487105000","16530169000","18268930000","21370230000","14420350000","15687751000","17969478000","21044656000","22600282000","8958432000","9259464000","9148192000","9334583000","8724281000","9916652000","6547737000","8634218000","",
"Low & middle income","LMY","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","1669000","274000","139698000","207706000","291962000","388426000","630278000","966551000","1450792000","1838313000","2196612000","2805609000","4012365000","5604266000","8419110000","10046182000","9021131000","15413913000","18354584000","29577820000","40218378000","42962817000","40000745000","42843560000","38893406000","38710936000","32021042000","27835366000","31830390000","33461541000","27341823000","29154530000","31372680000","42687042000","47880060000","25508847000","25544121000","27254119900","27048608200","26277739700","21569236800","18581634500","20330271200","",
"Lesotho","LSO","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","26000","0","0","0","0","794000","279000","760000","981000","779000","0","0","0","63000","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","",
"Lithuania","LTU","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","134000","148000","109000","0","0","7000","0","0","2473000","15064000","27131000","42268000","61584000","136464000","159102000","241512000","168048000","139632000","182416000","189621000","98731000","100054000","94394000","92007000","95497000","107728000","110123000","120713000","122063000","122013000","121726000","11049000","11078000","0","0","0","2000","0","0","0","0","",
"Monaco","MCO","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","868000","7051000","4963000","790000","393000","13999000","14593000","21856000","13085000","36856000","46040000","34062000","55719000","14926000","20618000","22086000","37646000","36897000","41532000","52008000","",
"Madagascar","MDG","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","109000","114000","109000","119000","149000","280000","5626000","5140000","15490000","32823000","30935000","32752000","84799000","72199000","144617000","107556000","125862000","176975000","260871000","330464000","424695000","486228000","499475000","153561000","149484000","149717000","203425000","145543000","141653000","143388000","75778000","71840000","185625000","188857000","188060000","188687000","188128000","188067000","192016000","",
"Maldives","MDV","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","11000","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","450000","308000","202000","2000","1616000","1016000","2917000","1277000","3456000","",
"Middle East & North Africa (all income levels)","MEA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","145000","95000","0","0","61666000","7905000","7905000","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Marshall Islands","MHL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","23000","274000","47036000","37085000","48741000","29632000","128253000","155082000","223578000","530619000","579915000","966879000","1725036000","3048270000","5506902000","5708726000","7971342000","13970940000","16358010000","27452674000","37483334000","39134622000","35311321000","37021833000","32185401000","31235986000","24530051000","20720019000","23976231000","26253547000","19641851000","21339925000","25736727000","36248865000","40992480000","18504238000","18135689000","19804390000","20548682000","20752435000","16178475000","13441592000","15811091000","",
"Macedonia, FYR","MKD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108397000","138299000","142547000","183445000","3035000","3073000","1870000","3911000","10481000","14535000","8668000","8932000","8656000","14627000","27570000","29131000","29889000","64223000","80144000","109441000","",
"Mali","MLI","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","1646000","0","2514000","2016000","632000","679000","1482000","1403000","1788000","781000","1011000","1347000","1373000","2236000","9216000","8066000","13676000","19358000","2472000","1126000","8808000","24723000","25739000","17539000","20919000","27878000","32533000","42600000","41721000","43896000","41867000","56520000","6760000","6425000","6469000","6370000","6336000","6354000","6782000","743000","94000","17992000","25666000","",
"Malta","MLT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","30000","62000","96000","130000","164000","198000","232000","229000","227000","227000","227000","32272000","90556000","110892000","201163000","248300000","340436000","354310000","380608000","351652000","366267000","390331000","455854000","509370000","489940000","503904000","641829000","768127000","807190000","759464000","805575000","957591000","949669000","1008781000","1125487000","1136487000","336216000","",
"Middle East & North Africa (developing only)","MNA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","32000","16730000","5167000","29080000","12356000","98879000","74071000","94681000","335705000","409068000","577356000","869449000","1201912000","1513543000","1891158000","3085453000","2795531000","3411602000","4426720000","2994033000","2008975000","1726662000","2020013000","2347059000","2672614000","2902463000","2700120000","2849013000","2593085000","2629370000","2707168000","2693003000","2683841000","2534096000","297888000","307428000","256317000","258503000","325732000","342302000","350726000","457758000","",
"Montenegro","MNE","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","",
"Mongolia","MNG","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1661000","576000","519000","461000","461000","329000","250000","995000","1692000","3258000","3014000","3191000","0","0","0","0","0","0","0","0","116000","",
"Northern Mariana Islands","MNP","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","4135000","78206000","196407000","190102000","200023000","267436000","205936000","164651000","151426000","145917000","169163000","248123000","162337000","200350000","249562000","169984000","411105000","283970000","306509000","365458000","423482000","525071000","495703000","386956000","449384000","465068000","381395000","5285000","20062000","",
"Mauritania","MRT","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","103000","173000","86000","195000","217000","1511000","7533000","6327000","10026000","10331000","16957000","24224000","43523000","21510000","26011000","35825000","50310000","42581000","63474000","87946000","113446000","94209000","71909000","79295000","81149000","85784000","84461000","129860000","112033000","93388000","102124000","110096000","93695000","109024000","129640000","128158000","134799000","133739000","76318000","76799000","76190000","",
"Mauritius","MUS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","100000","0","0","165000","45000","0","0","16000","0","0","0","103000","32000","2295000","4339000","2233000","2212000","1783000","1155000","59000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121000","15059000","",
"Malawi","MWI","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2573000","0","127000","0","0","823000","48000","5480000","5915000","8617000","6367000","1741000","1937000","1781000","2299000","1442000","4882000","3414000","13575000","23802000","36671000","21987000","29809000","35560000","28307000","34161000","0","0","0","0","0","0","0","",
"Malaysia","MYS","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28000","31000","34000","35000","34000","35000","31000","29000","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"North America","NAC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","84000","204000","353000","338000","623000","86000","443000","330000","250000","785000","632000","1162000","1794000","883000","1956000","2499000","3090000","22980000","31294000","21558000","46424000","70651000","23907000","52840000","23472000","34453000","37206000","46486000","59577000","26900000","26505000","6887000","2896000","37534000","38275000","38304000","19007000","16555000","23401000","20588000","22996000","",
"Nigeria","NGA","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","1948000","1168000","829000","746000","560000","157000","471000","0","69000","3231000","15737000","9910000","56422000","78467000","28197000","669847000","887929000","220472000","1040383000","481928000","1197376000","2474616000","3819464000","4717320000","4966683000","4956622000","5774150000","5684370000","43466000","415197000","1475488000","2607994000","3895006000","3100000","0","0","0","0","0","2000","0","",
"Nicaragua","NIC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","43000","0","126000","1019000","1910000","15319000","47578000","12247000","9219000","18448000","106147000","164963000","305666000","469163000","819114000","1045273000","1353152000","1698515000","1311424000","1488862000","1584945000","1953453000","1484678000","491624000","572544000","688063000","746301000","790504000","536503000","421549000","436278000","364074000","364266000","438337000","466990000","472054000","483890000","494752000","505780000","517526000","",
"Netherlands","NLD","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: nonOECD","NOC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","901000","2277000","2572000","3689000","4351000","4367000","3590000","2517000","1656000","1912000","1788000","1395000","1494000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"New Zealand","NZL","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: OECD","OEC","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Interest arrears, public and publicly guaranteed (current US$)","DT.IXA.DPPG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
